split,idx,symptoms,herbs,top_eight,top_zangfu,active_eight,active_zangfu
train,15473,赤白带、呕吐、白带,川芎、甘草、陈皮、乳香、当归、没药、白芍、人参、罂粟、罂粟壳、麻黄,里,脾,4,5
train,15474,短气、小便不通,荆芥、蒲黄、桃、川芎、甘草、当归、大黄、桃仁,实,膀胱,4,4
train,15475,鼻塞、咽干、四肢麻木、皮肤瘙痒,荆芥、紫苏子、甘草、桔梗、瓜蒌,表,肺,3,4
train,15476,麻疹,荆芥、黄连、黄柏、连翘、黄芩、丹参、麦冬,热,肺,5,5
train,15477,手足厥冷,防风、甘草、赤芍、芍药、川乌、乌头,寒,肝,3,4
train,15478,腹冷,葱白、甘草、干姜、附子、炙甘草,寒,肾,4,3
train,15479,吐血,当归、人参,虚,心,3,3
train,15480,恶寒、自汗,知母、甘草、陈皮、黄连、白扁豆、茯苓、厚朴、香薷、麦门冬、五味子,表,肺,4,5
train,15481,偏头痛、头痛,自然铜、菊花、防风、天南星,里,肝,6,4
train,15482,咳血,知母、青皮、黄柏、沙参、丹参、橘红、麦门冬,里,肺,4,3
train,15483,咳痰、咳嗽,前胡、梨、枇杷、杏仁、桔梗、苦杏仁、款冬花、枇杷叶、杏,里,肺,6,3
train,15484,头痛,前胡、白术、甘草、人参、茯苓、半夏、麦门冬,虚,脾,3,4
train,15485,转筋,川芎、生姜、防风、陈皮、当归、芍药、白芍、羌活,寒,肝,3,3
train,15486,心烦,甘草、黄连、当归、朱砂,热,心,3,3
train,15487,咽喉痛,吴茱萸,寒,肝,4,3
train,15488,自汗,梨、龙骨、砂仁,虚,脾,3,4
train,15489,恶心、呕吐、腹痛,干姜、人参,里,脾,4,2
train,15490,盗汗,甘草、黄芩、半夏、柴胡、桂枝,热,肝,4,5
train,15491,干呕,干姜、木瓜、人参、厚朴,寒,胃,3,3
train,15492,神昏、痫,甘草、黄连、牛黄,热,心,4,3
train,15493,头痛、腹痛,麦芽、当归、天麻、赤小豆、丹参、降香,虚,肝,5,4
train,15494,小便不通,甘草、虎杖、滑石、木通、瞿麦,里,膀胱,3,3
train,15495,腹痛,麦芽、甘草、神曲、陈皮、青皮、大黄、桔梗、山楂、藿香、槟榔、莱菔子、草果、苍术、厚朴、砂仁、广藿香、木香、枳壳,里,脾,4,6
train,15496,吐血,寒水石、甘草、朱砂,热,心,3,3
train,15497,自汗,白术、防风、芍药、附子,虚,脾,3,3
train,15498,吐血,甘草、赤芍、芍药、升麻、犀角,热,心,4,3
train,15499,慢惊,朱砂、青蒿,阴,心,3,3
train,15500,心悸、胸闷,川芎、黄芪、丹参、麦冬、五味子,虚,心,3,3
train,15501,腹痛,山茱萸、当归,虚,肝,3,3
train,15502,丹毒、小儿丹毒,防风、甘草、黄连、犀角,热,心,4,4
train,15503,浮肿,三七、蟾酥、乳香、没药、荜茇、丁香、川乌、草乌、胡椒、麝香、半夏、花蕊石,寒,脾,4,5
train,15504,少气、咳嗽,生姜、甘草、干姜、茯苓、厚朴、半夏、五味子,虚,肺,4,4
train,15505,小便不通,白芍、茯苓、附子、炮姜,里,肾,4,3
train,15506,咳嗽,甘草、细辛、干姜、茯苓、五味子,寒,肺,4,3
train,15507,消瘦、咳嗽,知母、枸杞子、芍药、鳖甲、栀子、白芍、人参、地骨皮、茯苓、柴胡、麦门冬,虚,肺,4,4
train,15508,疳积,黄连、青皮、枳实、砂仁、使君子、木香,里,脾,3,4
train,15509,小便不利,甘草、滑石,里,膀胱,2,2
train,15510,心悸、短气,生姜、玄参、防风、甘草、当归、芍药、人参、地骨皮、茯苓、磁石、五味子,虚,心,3,4
train,15511,咳嗽,甘草、干姜、熟地黄、鹿角、人参、山药、白石英、鹿角胶、麦门冬、五味子,虚,肺,4,4
train,15512,咳嗽,白附子、白矾、细辛、全蝎、僵蚕、附子、半夏,寒,肺,4,3
train,15513,小便不通,冬葵、冬葵子、木通,里,膀胱,2,3
train,15514,吐血、咳嗽,白术、甘草、干姜、百部、款冬花、紫菀、人参,虚,肺,4,3
train,15515,慢惊,白术、甘草、天麻、藿香、白芷、人参、白扁豆、石莲子、茯苓、莲子、半夏、木香,虚,脾,4,4
train,15516,目昏,菊花、蒺藜、防风、白附子、藁本、附子、藜、麝香、羌活,阳,肝,4,3
train,15517,妊娠咳嗽、咳嗽,当归、人参,虚,肺,3,4
train,15518,盗汗、咽干、消瘦、口渴、头晕,桑、桑椹,虚,肾,4,3
train,15519,吞酸、胃痛,甘草、陈皮、白芍、乌药、蒲公英、木香,热,胃,4,3
train,15520,呕吐,甘草、茯苓、半夏、竹茹,里,胃,4,3
train,15521,呃逆,红花、桃、玄参、甘草、赤芍、当归、桔梗、桃仁、柴胡、枳壳,里,肝,4,4
train,15522,头痛,白术、牡蛎、甘草、芍药、白芍、人参、茯苓、麦门冬、五味子、石膏,虚,脾,4,5
train,15523,消瘦、疳积,枸杞子、白芍、人参、雷丸、使君子、薏苡仁,虚,脾,3,4
train,15524,壮热,前胡、川芎、白术、甘草、细辛、桔梗、人参、茯苓、薄荷,热,肺,5,4
train,15525,赤白带、白带,川芎、艾叶、当归、白芍、香附,虚,肝,4,4
train,15526,小便不利、舌苔黄、发黄、头汗、舌苔黄腻、无汗,硫黄,里,肾,4,3
train,15527,短气,甘草、大黄、阿胶、芍药,虚,心,3,4
train,15528,发黄,生姜、皂荚、生地黄,寒,肝,4,4
train,15529,粉刺,雄黄、硫黄、轻粉、蛇床子,热,肺,4,5
train,15530,自汗,川乌、附子,阳,心,3,4
train,15531,疳积,麦芽、莪术、陈皮、黄连、青皮、豆蔻、槟榔、三棱、白豆蔻、芦荟、沉香、使君子、木香,里,脾,4,5
train,15532,瘫痪,川芎、防风、甘草、陈皮、黄连、青皮、当归、芍药、牛膝、天麻、连翘、白芍、白芷、僵蚕、黄芩、乌药、半夏、羌活、麻黄,实,肝,3,5
train,15533,脱肛,赤石脂、诃子,虚,脾,3,3
train,15534,心烦、五心烦热,竹叶、白茅根、郁金、赤芍、连翘、白芍、金银花、龙胆、银柴胡、柴胡、枳壳,热,心,4,4
train,15535,臁疮、瘰疬、无名肿毒,松香,实,肝,3,4
train,15536,咳嗽,白术、肉桂、甘草、白芥子、白芥、莱菔子、芥子、苍术,寒,脾,4,4
train,15537,烦躁,甘草、大黄、黄芩、葛根、麻黄,阳,心,5,4
train,15538,吐血、杨梅疮,生姜,寒,胃,4,3
train,15539,产后腹痛、腹痛,川芎、当归,虚,肝,3,3
train,15540,牙痛,高良姜、雄黄、延胡索、乳香、细辛、荜茇、胡椒、麝香,寒,胃,4,3
train,15541,腰痛,白术、玄参、甘草、当归、人参、茯苓、麦冬,虚,肾,3,4
train,15542,干呕、痫、呕吐、寒热往来,莪术、青皮、干姜、三棱、胡椒、阿魏,里,肝,3,3
train,15543,嘈杂,枳实、橘红,里,胃,3,3
train,15544,吞酸,当归、鳖甲、白芍,里,肝,4,3
train,15545,健忘,甘草、龙齿、远志、人参、山药、白石英、茯苓、紫石英、朱砂,虚,心,3,3
train,15546,谵语、烦躁,知母、桔梗、大青叶、升麻、木通、人中黄、麦门冬、石膏,热,肺,3,5
train,15547,小便不通,杏仁、当归、大黄、芍药、槟榔、白芍、麝香、厚朴、杏、木香、枳壳,里,膀胱,4,5
train,15548,四肢麻木,川芎、小茴香、当归、丁公藤、栀子、威灵仙、白芷、茴香、香加皮、防己、羌活、麻黄、桂枝、青蒿、独活,实,肝,6,5
train,15549,咽干,茵陈蒿、枇杷、甘草、茵陈、石斛、黄芩、枇杷叶、天冬、枳壳、麦冬,阴,肺,4,6
train,15550,身重,防风、甘草、黄连、黄柏、猪苓、苍术、羌活、泽泻,实,脾,6,4
train,15551,壮热、痫,防风、甘草、当归、大黄、芍药、连翘,里,肝,5,4
train,15552,恶寒、口渴,知母、甘草、黄连、白芍、黄芩、柴胡、麦冬,热,胃,5,6
train,15553,无名肿毒、头晕,熊胆、黄连、儿茶、麝香、冰片、朱砂,热,心,3,4
train,15554,心烦,防风、甘草、细辛、芍药、桔梗,热,心,3,3
train,15555,积滞,甘草、赤石脂、朱砂、木香、枳壳,里,脾,4,4
train,15556,项强、四肢拘急、口噤,前胡、白术、干姜、当归、人参、茯苓、附子、半夏、麻黄、独活、石膏,里,脾,4,5
train,15557,舌干、恶寒、四肢拘急,红花、甘草、芍药,寒,肝,3,3
train,15558,反胃,大黄,里,胃,3,2
train,15559,耳聋,巴豆、硼砂,实,肾,3,4
train,15560,无名肿毒,蜈蚣、雄黄、白矾、蟾酥、乳香、细辛、血竭、没药、全蝎、僵蚕、穿山甲、麝香、朱砂、胆矾,实,肝,8,6
train,15561,发狂,玄参、竹沥、神曲、陈皮、人参、山药、百合,阳,心,4,4
train,15562,遗尿,生姜、甘草、杏仁、耳草、当归、桔梗、炙甘草、炮姜、橘红、杏、麻黄,里,肾,4,4
train,15563,积滞,生姜、甘草、陈皮、青皮、大枣、何首乌,里,脾,4,4
train,15564,腹痛、难产,寒水石、大黄、土木香、小叶莲、麝香、沙棘、木香、诃子,实,大肠,4,6
train,15565,痫,知母、防风、甘草、珍珠、芍药、天门冬、全蝎、龙齿、石菖蒲、蜂房、白芍、琥珀、人参、龙胆、黄芩、茯苓、麝香、朱砂、犀角、麦门冬、牛黄,热,肝,6,4
train,15566,腹满、发狂,苦参、地龙,里,心,3,4
train,15567,浮肿、崩中、咳嗽、难产、尿血,红花、当归、没药、凌霄花,里,肝,4,4
train,15568,浮肿,川芎、甘草、白芍、牛蒡、木通、麦冬,里,肾,4,5
train,15569,舌疮、咽喉痛、小便黄赤,桑、甘草、当归、芍药、桔梗、秦艽、地骨皮、木通、桑白皮、柴胡、木香、麦门冬、泽泻,里,心,4,5
train,15570,咳血,人参、天冬、麦冬,里,肺,4,2
train,15571,健忘,白术、肉桂、狗脊、锁阳、钟乳石、杜仲、远志、人参、蛤蚧、鹿茸、阳起石、山药、茯苓、黄精、砂仁、淫羊藿,阳,肾,4,5
train,15572,呕吐,防风、甘草、茯苓、半夏,表,胃,4,3
train,15573,壮热、痫,龙齿、牛黄,热,心,3,2
train,15574,腹痛,川芎、肉桂、当归、石菖蒲、白芍、人参、附子、吴茱萸、香附,里,脾,4,5
train,15575,呕吐,丁香、茯苓,寒,胃,3,2
train,15576,腹满、胃痛、呕吐、反胃、食欲不振,青皮、枳实、大黄、槟榔、莱菔子、沉香、厚朴、柴胡、木香,里,胃,3,4
train,15577,善太息、胁痛、口苦,青皮、芍药、白芍、钩藤、柴胡,里,肝,4,2
train,15578,心悸、胸闷,山楂、山楂叶,实,心,4,3
train,15579,气喘、浮肿,生姜、甘草、枳实、当归、芍药、大枣、人参、厚朴、半夏、麻黄、独活,里,肺,5,4
train,15580,神昏,当归,虚,心,3,3
train,15581,口噤,蜈蚣、雄黄、甘草、细辛、干姜、大黄、紫菀、人参、巴豆、茯苓、附子、麝香、鬼箭羽、牛黄,寒,肝,4,5
train,15582,胎动不安,川芎、白术、郁金、神曲、陈皮、白芍、茯苓、薄荷、香附,虚,肝,4,5
train,15583,呃逆、嗳气,麦芽、枳实、大黄、山楂、莱菔子、厚朴,里,胃,3,3
train,15584,善太息,远志、黄芩、酸枣仁、半夏、生地黄、秫米,虚,心,4,3
train,15585,鼻衄、头晕,桑、泽兰、降香、桑叶、藕节、麦冬,热,肝,4,4
train,15586,干呕,甘草、白芷、砂仁,寒,胃,4,3
train,15587,目昏,菊花、蒺藜、旋覆花、茵陈、地骨皮、藜、石膏,热,肝,4,4
train,15588,自汗,桑、菟丝子、桑螵蛸、鹿茸、附子、五味子,虚,肾,5,4
train,15589,心下痞、呕吐、腹痛,甘草、黄连、干姜、大枣、人参、半夏、桂枝,里,胃,4,4
train,15590,无名肿毒,乳香、山柰、没药、丁香、牛蒡子、甘松、牛蒡,热,肺,4,5
train,15591,气喘,甘草、杏仁、天门冬、乌梅、人参、茯苓、杏,虚,肺,5,4
train,15592,胸闷,菊花、防风、甘草、牛膝、天门冬、槟榔、茯苓、防己、半夏、枳壳、独活,里,肺,4,5
train,15593,气喘,桑、甘草、人参、茯苓、五味子,虚,肺,3,3
train,15594,舌疮、咽喉痛,梅花、薄荷、冰片、人中白,热,心,3,4
train,15595,呕吐,陈皮、藿香、苍术、厚朴、砂仁,里,脾,3,4
train,15596,痫,巴豆、半夏,实,脾,4,4
train,15597,潮热,黄连,热,心,3,4
train,15598,湿疮,黄连、轻粉、蛇床子,热,脾,3,4
train,15599,短气,川芎、白术、知母、防风、甘草、杏仁、芍药、附子、半夏、杏、麻黄,阳,肺,6,4
train,15600,腹痛,硫黄、附子、木香,里,脾,4,4
train,15601,疳积,麦芽、神曲、黄连、芜荑、厚朴、木香,里,脾,3,4
train,15602,耳聋,川乌、乌头、通草,寒,肾,3,3
train,15603,壮热、头痛,生姜、甘草、阿胶、芍药、人参、黄芩、秦艽、茯苓、半夏、独活,里,肝,5,5
train,15604,咳嗽,百部、法半夏、白前、黄芩、胆南星、茯苓、川贝母、冰片、半夏、牛黄、石膏,里,肺,3,4
train,15605,胃痛、呕吐,干姜、木瓜、乌梅、白芍、人参、茯苓、半夏,寒,胃,4,3
train,15606,反胃,川芎、白术、神曲、陈皮、巴戟天、白芍、泽兰、柿蒂、谷芽、党参、砂仁、竹茹,虚,脾,4,6
train,15607,烦躁,甘草、附子,阳,心,4,3
train,15608,小便不利、腹满,知母、陈皮、赤芍、芍药、槟榔、人参、甘遂、大腹皮、枳壳,里,膀胱,4,5
train,15609,头晕,白术、肉桂、甘草、升麻、炙甘草、柴胡,虚,脾,4,3
train,15610,寒热往来,前胡、知母、防风、甘草、人参、秦艽、柴胡,虚,肝,6,4
train,15611,脱肛,甘草、黄连、滑石、升麻、猪苓、茯苓、泽泻,虚,脾,4,4
train,15612,呕吐、反胃,甘草、豆蔻、白豆蔻、草果、厚朴、砂仁、半夏,里,胃,3,3
train,15613,麻疹,百部,表,肺,3,3
train,15614,心下痞,杏仁、黄连、枳实、黄芩、半夏、杏,里,胃,3,4
train,15615,呃逆,白术、白芥子、当归、白芍、白芥、芥子、柴胡、麦冬,里,肝,4,4
train,15616,胬肉攀睛、大便秘结、发狂、谵语、烦躁、腹痛,黄连、大黄、黄芩,里,心,4,4
train,15617,腹痛,桃、防风、甘草、细辛、山茱萸、大枣、柏子仁、茯苓、桃仁,里,肝,4,5
train,15618,恶寒,肉桂、赤芍、当归,寒,肾,3,3
train,15619,胬肉攀睛,防风、大黄、黄芩、薄荷,热,肝,5,3
train,15620,漏下,附子,寒,肾,3,3
train,15621,目昏,菊花、知母、陈皮、黄柏、百部、当归、芍药、牛膝、天门冬、杜仲、白芍、山药、生地黄、麦门冬,阴,肝,4,6
train,15622,气喘、浮肿,椒目、桑、雄黄、商陆、葶苈子、槟榔、巴豆、芫花、大戟、甘遂、桑白皮、泽泻,实,肺,4,4
train,15623,便血、吐血,鹿角霜、牛膝、龙齿、石菖蒲、鹿角、远志、人参、山药、茯苓、五味子,虚,脾,4,4
train,15624,疳积,雄黄、寒水石,热,脾,2,3
train,15625,胁痛、恶心,桃、生姜、当归、栀子、附子、吴茱萸,寒,肝,4,3
train,15626,咳嗽,甘草、杏仁、枳实、槟榔、茯苓、杏、木香、五味子,里,肺,4,4
train,15627,赤白带、恶心、呕吐、反胃、白带、腹痛,荆芥、川芎、白术、防风、白附子、细辛、当归、天麻、血竭、桔梗、白芷、川乌、草乌、人参、何首乌、茴香、附子、苍术、麻黄、木香,里,脾,4,6
train,15628,肠鸣、短气、头重,防风、当归、白芷、皂荚,表,脾,4,4
train,15629,遗尿,干姜、赤石脂、附子、朱砂,寒,肾,3,3
train,15630,便血、脱肛,防风、黄连、当归、枳壳,热,大肠,4,3
train,15631,无汗、鼻干、头痛,葱白、知母、生姜、芍药、葛根,表,肺,4,4
train,15632,小便不利,白术、麦芽、陈皮、大麦、茯苓,虚,脾,4,3
train,15633,发黄,当归,虚,肝,3,3
train,15634,心悸,甘草、干姜、阿胶、龙齿、人参、麦门冬,虚,心,4,3
train,15635,心烦、妊娠心烦,桑、桑寄生、甘草、旋覆花、赤芍、芍药、桔梗、人参、茯苓、柴胡、麦门冬,虚,心,4,5
train,15636,浮肿,枳实、大黄、牛膝、羚羊角、防己、郁李、木香、郁李仁、独活、薏苡仁,里,脾,4,5
train,15637,口酸、口苦、腹痛,川芎、甘草、当归、芍药、白芍、黄芩、柴胡,里,肝,4,4
train,15638,咳嗽,白术、蒺藜、狗脊、沙参、金樱子、北沙参、杜仲、续断、芡实、藜、麦冬,虚,肺,3,4
train,15639,便血,甘草、炙甘草,虚,脾,3,3
train,15640,咳嗽,甘草、人参、百合、天冬、炙甘草、麦冬、五味子,虚,肺,4,3
train,15641,腹痛,雄黄、木香,实,胃,3,4
train,15642,舌干、恶寒、头痛、恶寒发热,川芎、防风、甘草、细辛、白芷、黄芩、羌活、柴胡、石膏,表,肺,6,5
train,15643,角弓反张,草乌、乌头、巴豆、半夏,寒,肝,3,3
train,15644,烦躁,白术、豆蔻、肉豆蔻、丁香、胡椒、僵蚕、沉香、五味子,虚,脾,4,4
train,15645,神昏,川芎、白术、防风、肉桂、白附子、甘草、细辛、藁本、天麻、全蝎、人参、僵蚕、茯苓、附子、半夏、麻黄、独活,里,脾,4,7
train,15646,产后腹痛、吐血、崩漏、腹痛,附子、香附,寒,脾,3,4
train,15647,小便不利,地龙,里,膀胱,4,3
train,15648,谵语,甘草、黄连、黄柏、赤芍、芍药、桔梗、瓜蒌、连翘、黄芩、柴胡、枳壳,里,心,4,5
train,15649,盗汗、吐血、咳嗽、自汗,川芎、防风、菟丝子、甘草、神曲、当归、山楂、杜仲、黄芩、酸枣仁、煅石膏、木通、虎骨、龙骨、砂仁、木香、贯众、石膏,里,肺,5,5
train,15650,呕吐,生姜、甘草、茯苓,寒,胃,4,3
train,15651,腰痛,杏仁、当归、附子、杏、泽泻,里,肾,4,3
train,15652,痫,雄黄、商陆、大黄、黄芩、附子、雷丸,实,肝,4,4
train,15653,舌干,知母、甘草、龙齿、黄芩、地骨皮、犀角、柴胡,阴,肝,4,5
train,15654,咳嗽,杏仁、大黄、郁李、杏、郁李仁,里,肺,3,3
train,15655,咳嗽,桑、甘草、黄连、百部、鹤虱、使君子,热,肺,4,4
train,15656,血精,川芎、蒺藜、防风、甘草、黄连、密蒙花、当归、桔梗、谷精草、木贼、牛蒡、藜、薄荷、羌活、葛根、柴胡,热,肝,4,5
train,15657,咳嗽、头晕,知母、枸杞子、锁阳、黄柏、干姜、芍药、熟地黄、天门冬、白芍、五味子,阴,肾,4,5
train,15658,心烦、恶寒、自汗,生姜、肉桂、甘草、大枣、白芍、附子、桂枝,阳,心,4,4
